country,state,abbv,county,city,address,zipcode_x,loc_no,name,cer_no,date_cer,ownership,lrd,ncs,pts,sps,hhas,sq,sqr,c_sqr,latitude,longitude,zipcode_y,Population,Male,Female,Median Age,Race,Poverty Count,Poverty Rate,Household Income,Per Capita Income,Unemployment Count,Unemployment Rate,Total housing units,Median year structure built,Median Value for Housing Units,White alone race,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Some other race alone
United States,Maryland,MD,Prince George's,FORT WASHINGTON,10905 FORT WASHINGTON ROAD,20744,61677,AMERICARE IN HOME NURSING,217152,12/5/03,Proprietary,12/5/05,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,38.7433989,-76.9949523,20744,52730,25531,27199,43.2,52730,4061,7.701498198,92653,39761,2833,5.372653139,19692,1978,276800,6156,38132,21,3350,3373
United States,Maryland,MD,Montgomery,KENSINGTON,10605 CONCORD STREET SUITE 309,20895,61877,PROFESSIONAL HEALTHCARE RESOURCES OF MARYLAND INC,217154,4/25/05,Proprietary,4/25/07,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,39.0302129,-77.0746592,20895,19437,9249,10188,42.8,19437,480,2.469516901,131985,62166,381,1.96017904,7298,1956,588200,15731,938,53,1159,641
United States,Maryland,MD,Baltimore,BALTIMORE,8820 WALTHER BLVD,21234,61427,OAK CREST VILLAGE,217155,2/28/06,Non - Profit Private,2/28/08,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,39.3928237,-76.5063561,21234,69447,32485,36962,40.3,69447,6547,9.427333074,60388,31559,2224,3.20244215,30990,1963,211800,44442,19160,68,3551,594
United States,Maryland,MD,Montgomery,GAITHERSBURG,352A CHRISTOPHER AVENUE,20879,61777,BAYADA HOME HEALTH CARE LLC,217158,10/27/09,Proprietary,10/27/11,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,39.1584256,-77.2113691,20879,26259,12442,13817,35.2,26259,2161,8.229559389,87174,32559,1032,3.930081115,8592,1984,292800,12034,7140,157,3856,1789
United States,Maryland,MD,Montgomery,GAITHERSBURG,201 RUSSELL AVENUE,20877,61752,ASBURY HOME SERVICES,217159,10/27/09,Proprietary,10/27/11,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,39.1508835,-77.2007237,20877,38149,19079,19070,33.7,38149,4826,12.65039713,65751,29759,1602,4.199323704,13421,1981,333300,18519,7559,62,5162,5301
United States,Maryland,MD,Montgomery,ROCKVILLE,2275 RESEARCH BOULEVARD SUITE 553,20850,62002,CELTIC HEALTHCARE OF MARYLAND,217160,2/24/10,Proprietary,2/24/12,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,39.1022159,-77.1818562,20850,48303,22349,25954,40.4,48303,3283,6.796679295,106998,54026,1392,2.881808583,19685,1993,578700,27664,5627,103,11612,1362
United States,Maryland,MD,Baltimore,BALTIMORE,8817 BELAIR ROAD SUITE 203,21236,61452,COMPREHENSIVE HOME HEALTH SERVICES,217164,5/5/11,Proprietary,5/5/13,YES,YES,YES,YES,Not Available,,,39.3948382,-76.4842514,21236,38364,18204,20160,37.5,38364,3027,7.890209571,74201,36393,1098,2.86205818,16487,1982,237800,27044,5907,81,3712,382
United States,Maryland,MD,Baltimore,BALTIMORE,7008 SECURITY  BLVD,21244,61477,VISITING NURSE ASSOCIATION OF MD LLC,217008,7/1/66,Proprietary,7/1/96,YES,YES,YES,YES,Worse Than Expected,1.0 - 2.5,1.75,39.3137748,-76.7543308,21244,37000,17633,19367,35.1,37000,3481,9.408108108,63964,30738,1288,3.481081081,14824,1981,197800,5280,27193,6,3367,421
United States,Utah,UT,Iron,CEDAR CITY,965 SOUTH MAIN STREET,84720,127552,IRON COUNTY HOME HEALTH AGENCY,467012,1/1/69,Non - Profit Other,1/1/99,YES,YES,YES,YES,Better Than Expected,4.5 - 5.0,4.75,37.6608374,-113.0701889,84720,20931,10345,10586,26.7,20931,4956,23.67779848,45021,19417,700,3.344321819,7860,1990,192800,19808,48,303,168,191
United States,Utah,UT,Iron,CEDAR CITY,MEDICAL ARTS COMPLEX,84720,127552,SEA VIEW HEALTH CARE SERVICES,487002,4/21/99,Proprietary,4/21/14,YES,YES,YES,NO,Worse Than Expected,1.0 - 2.5,1.75,37.6995925,-113.066094,84720,20931,10345,10586,26.7,20931,4956,23.67779848,45021,19417,700,3.344321819,7860,1990,192800,19808,48,303,168,191
United States,Utah,UT,Iron,CEDAR CITY,3-4 ESTATE THOMAS,84720,127552,PREMIER HEALTH CARE SERVICES,487003,2/15/13,Proprietary,2/15/15,YES,YES,NO,YES,Same As Expected,3.0 - 4.0,3.5,40.8425773,-74.2830276,84720,20931,10345,10586,26.7,20931,4956,23.67779848,45021,19417,700,3.344321819,7860,1990,192800,19808,48,303,168,191
United States,Utah,UT,Sanpete,MT PLEASANT,130 WEST MAIN STREET,84647,127802,INTERMOUNTAIN HOMECARE HOME HEALTH MT PLEASANT,467016,8/1/80,Non - Profit Other,8/1/00,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,39.5469735,-111.4580044,84647,4260,2366,1894,36.5,4260,750,17.6056338,42254,18017,163,3.82629108,1815,1979,162700,4057,20,3,30,56
United States,Utah,UT,Cache,LOGAN,550 EAST 1400 NORTH,84341,127752,INTERMOUNTAIN HOMECARE HOME HEALTH LOGAN,467024,1/9/84,Non - Profit Private,1/9/04,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.3060853,-87.2270927,84341,22079,11129,10950,24.3,22079,4145,18.77349518,48431,22816,483,2.187599076,7714,1993,208500,19469,197,65,962,1002
United States,Utah,UT,Weber,OGDEN,1492 E RIDGELINE DRIVE,84405,127977,APPLEGATE HOMECARE,467025,2/27/84,Proprietary,2/27/04,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,41.1556289,-111.9415989,84405,31762,15198,16564,33.5,31762,2976,9.369687047,58744,25102,840,2.644669731,11920,1983,177500,29057,257,22,283,1365
United States,Utah,UT,Weber,OGDEN,3776 WALL AVENUE,84405,127977,INTERMOUNTAIN HOMECARE OGDEN,467004,7/1/66,Non - Profit Private,7/1/96,YES,YES,YES,YES,Better Than Expected,4.5 - 5.0,4.75,41.1943436,-111.9789375,84405,31762,15198,16564,33.5,31762,2976,9.369687047,58744,25102,840,2.644669731,11920,1983,177500,29057,257,22,283,1365
United States,Utah,UT,Salt Lake,SOUTH JORDAN,11520 SOUTH REDWOOD ROAD,84095,128527,INTERMOUNTAIN HOMECARE HOME HEALTH SALT LAKE,467030,4/23/84,Non - Profit Private,4/23/04,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.54208,-111.939551,84095,63317,31962,31355,32.4,63317,2163,3.416144163,95739,33682,981,1.549346937,19477,2002,347500,57454,526,74,1848,1605
United States,Utah,UT,Salt Lake,SOUTH JORDAN,1341 W SOUTH JORDAN PARKWAY,84095,128527,COZY HOME HEALTH CARE,467210,9/19/03,Proprietary,9/19/05,YES,YES,YES,YES,Not Available,,,40.5611198,-111.9305442,84095,63317,31962,31355,32.4,63317,2163,3.416144163,95739,33682,981,1.549346937,19477,2002,347500,57454,526,74,1848,1605
United States,Utah,UT,Salt Lake,SOUTH JORDAN,1124 WEST SOUTH JORDAN PARKWAY,84095,128527,MIDAS CREEK HOME HEALTH,467238,8/1/07,Proprietary,8/1/09,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.5619269,-111.9235344,84095,63317,31962,31355,32.4,63317,2163,3.416144163,95739,33682,981,1.549346937,19477,2002,347500,57454,526,74,1848,1605
United States,Utah,UT,Washington,ST GEORGE,555 SOUTH BLUFF STREET,84770,128602,INTERMOUNTAIN HOMECARE HOME HEALTH ST GEORGE,467033,10/12/84,Non - Profit Private,10/12/04,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,37.0988714,-113.5873115,84770,41847,20104,21743,32.7,41847,7948,18.9929983,46726,21585,1130,2.700313045,18713,1992,200400,37129,583,498,216,2133
United States,Utah,UT,Washington,ST GEORGE,640 EAST 700 SOUTH,84770,128602,ENCOMPASS HOME HEALTH OF SOUTHERN UTAH,467055,12/19/90,Proprietary,12/19/05,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,37.0956451,-113.568823,84770,41847,20104,21743,32.7,41847,7948,18.9929983,46726,21585,1130,2.700313045,18713,1992,200400,37129,583,498,216,2133
United States,Utah,UT,Washington,ST GEORGE,1664 SOUTH DIXIE DRIVE,84770,128602,ZIONS WAY HOME HEALTH,467243,3/5/08,Proprietary,3/5/10,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,37.0805335,-113.6057198,84770,41847,20104,21743,32.7,41847,7948,18.9929983,46726,21585,1130,2.700313045,18713,1992,200400,37129,583,498,216,2133
United States,Utah,UT,Sanpete,GUNNISON,45 EAST 100 NORTH,84634,127627,GUNNISON VALLEY HOSPITAL HOME HEALTH,467035,10/30/84,Government - Local,10/30/04,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,39.1558217,-111.8149531,84634,3295,2679,616,34.6,3295,103,3.125948407,52857,6923,12,0.364188164,451,1963,147200,2407,110,128,61,427
United States,Utah,UT,Juab,NEPHI,152 WEST 1500 NORTH,84648,127902,CENTRAL VALLEY HOME HEALTH,467034,11/16/84,Non - Profit Private,11/16/04,YES,YES,YES,YES,Worse Than Expected,1.0 - 2.5,1.75,39.7308825,-111.839089,84648,5731,2982,2749,30.5,5731,771,13.45314954,53640,18562,128,2.233467109,2048,1976,164000,5434,14,0,8,204
United States,Utah,UT,Beaver,BEAVER,1109 NORTH 100 WEST,84713,127452,BEAVER VALLEY HOME HEALTH,467038,1/6/86,Non - Profit Other,1/6/06,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,38.2888096,-112.6435884,84713,3535,1786,1749,33,3535,398,11.25884017,46168,21264,51,1.4427157,1739,1975,159600,3521,9,5,0,0
United States,Utah,UT,Duchesne,ROOSEVELT,26 WEST 200 NORTH,84066,128177,UINTAH BASIN HOME CARE SERVICES,467039,3/10/86,Non - Profit Other,3/10/06,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.3024122,-109.9923464,84066,12236,6249,5987,28.8,12236,1331,10.87773782,65571,23510,383,3.130107878,4301,1989,176600,10364,45,1037,90,278
United States,Utah,UT,Salt Lake,SALT LAKE CITY,404 EAST 4500 SOUTH,84107,128302,AT HOME NURSING CARE LLC,467051,4/22/89,Proprietary,4/22/09,YES,YES,YES,YES,Not Available,,,40.6739731,-111.8794488,84107,33411,15716,17695,33.3,33411,4414,13.21121786,48772,25511,1068,3.196552034,14397,1976,216900,29094,766,361,1257,679
United States,Utah,UT,Salt Lake,SALT LAKE CITY,4424 SOUTH 700 EAST SUITE 240,84107,128302,MAXIM HEALTHCARE SERVICES INC,467212,2/11/04,Proprietary,2/11/06,YES,YES,YES,YES,Not Available,,,40.6752926,-111.8722293,84107,33411,15716,17695,33.3,33411,4414,13.21121786,48772,25511,1068,3.196552034,14397,1976,216900,29094,766,361,1257,679
United States,Utah,UT,Salt Lake,SALT LAKE CITY,888 EAST 3900 SOUTH,84107,128302,QUALITY HOME HEALTH & HOSPICE,467329,4/20/12,Proprietary,4/20/14,YES,YES,YES,YES,Not Available,,,40.6868037,-111.8665933,84107,33411,15716,17695,33.3,33411,4414,13.21121786,48772,25511,1068,3.196552034,14397,1976,216900,29094,766,361,1257,679
United States,Utah,UT,Davis,LAYTON,523 WEST HERITAGE PARK BOULEVARD,84041,127702,ROCKY MOUNTAIN HOME CARE,467061,12/22/92,Non - Profit Private,12/22/07,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,41.0821614,-111.9763758,84041,48962,25006,23956,28.2,48962,6005,12.26461337,60056,22379,796,1.625750582,16130,1990,188400,41103,766,468,1290,2927
United States,Utah,UT,Davis,LAYTON,3135 NORTH FAIRFIELD ROAD,84041,127702,LEGACY HEALTHCARE INC,467232,3/20/07,Proprietary,3/20/09,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,41.1053657,-111.950123,84041,48962,25006,23956,28.2,48962,6005,12.26461337,60056,22379,796,1.625750582,16130,1990,188400,41103,766,468,1290,2927
United States,Utah,UT,Davis,LAYTON,2086 ROBINS DRIVE SUITE B,84041,127702,SUMMIT HOME HEALTH - LAYTON,467235,4/4/07,Proprietary,4/4/09,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,41.0902329,-111.9964045,84041,48962,25006,23956,28.2,48962,6005,12.26461337,60056,22379,796,1.625750582,16130,1990,188400,41103,766,468,1290,2927
United States,Utah,UT,Davis,LAYTON,1133 NORTH MAIN STREET SUITE 300,84041,127702,AFI ADVANCED CARE HOME HEALTH LLC,467250,8/26/08,Proprietary,8/26/10,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,41.0768173,-111.9841541,84041,48962,25006,23956,28.2,48962,6005,12.26461337,60056,22379,796,1.625750582,16130,1990,188400,41103,766,468,1290,2927
United States,Utah,UT,Utah,OREM,1371 WEST 1250 SOUTH,84058,128027,FIRST CHOICE HOME HEALTH,467071,11/3/93,Proprietary,11/3/08,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.2743516,-111.7281623,84058,33691,17182,16509,24.7,33691,5620,16.68101273,52630,20522,1145,3.398533733,10363,1985,219400,29224,530,188,878,1089
United States,Utah,UT,Utah,OREM,493 SOUTH OREM BOULEVARD,84058,128027,HORIZON HOME HEALTH,467248,6/12/08,Proprietary,6/12/10,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.2881601,-111.6935828,84058,33691,17182,16509,24.7,33691,5620,16.68101273,52630,20522,1145,3.398533733,10363,1985,219400,29224,530,188,878,1089
United States,Utah,UT,Washington,ST GEORGE,292 SOUTH 1470 EAST,84790,128627,HORIZON HOME HEALTH SG,467075,12/21/93,Proprietary,12/21/08,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,38.5978392,-90.2036967,84790,39469,19216,20253,39.7,39469,4336,10.98583699,57145,26746,788,1.996503585,15697,1999,244100,35719,167,421,274,1276
United States,Utah,UT,Washington,ST GEORGE,352 EAST RIVERSIDE DRIVE,84790,128627,DIXIE HOME REHAB,467236,4/4/07,Proprietary,4/4/09,YES,YES,YES,YES,Better Than Expected,4.5 - 5.0,4.75,37.0818883,-113.5754076,84790,39469,19216,20253,39.7,39469,4336,10.98583699,57145,26746,788,1.996503585,15697,1999,244100,35719,167,421,274,1276
United States,Utah,UT,Washington,ST GEORGE,230 NORTH 1680 EAST,84790,128627,ALPHA HOME HEALTH CARE LLC - SOUTHERN UTAH,467324,10/30/11,Proprietary,10/30/13,YES,YES,YES,YES,Not Available,,,37.1121035,-113.5470523,84790,39469,19216,20253,39.7,39469,4336,10.98583699,57145,26746,788,1.996503585,15697,1999,244100,35719,167,421,274,1276
United States,Utah,UT,Washington,ST GEORGE,491 EAST RIVERSIDE DRIVE,84790,128627,ALLIANCE HOME HEALTH OF SOUTHERN UTAH,467327,12/27/11,Proprietary,12/27/13,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,37.0864469,-113.5729524,84790,39469,19216,20253,39.7,39469,4336,10.98583699,57145,26746,788,1.996503585,15697,1999,244100,35719,167,421,274,1276
United States,Utah,UT,Washington,ST GEORGE,1240 E 100 S,84790,128627,CANYON HOME CARE OF SOUTHERN UTAH,467340,8/15/13,Proprietary,8/15/15,YES,YES,YES,YES,Not Available,,,37.10551,-113.5567363,84790,39469,19216,20253,39.7,39469,4336,10.98583699,57145,26746,788,1.996503585,15697,1999,244100,35719,167,421,274,1276
United States,Utah,UT,Washington,ST GEORGE,1240 EAST 100 SOUTH 18B,84790,128627,SUN TREE HOME HEALTH LLC,467351,11/23/15,Proprietary,11/23/15,YES,YES,YES,YES,Not Available,,,44.9572131,-93.1760931,84790,39469,19216,20253,39.7,39469,4336,10.98583699,57145,26746,788,1.996503585,15697,1999,244100,35719,167,421,274,1276
United States,Utah,UT,Salt Lake,SANDY,8074 SOUTH 1300 EAST,84094,128502,HEALTHSOUTH HOME CARE,467077,4/13/94,Proprietary,4/13/09,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.6047904,-111.854716,84094,28246,13698,14548,33.4,28246,1569,5.554768817,74118,27714,522,1.848049281,9340,1979,237800,25725,108,32,727,765
United States,Utah,UT,Davis,BOUNTIFUL,401 SOUTH 400 EAST,84010,127502,SOUTH DAVIS HOME HEALTH,467081,6/13/94,Non - Profit Other,6/13/09,YES,YES,YES,YES,Better Than Expected,4.5 - 5.0,4.75,40.8851334,-111.8718566,84010,45775,22316,23459,33.4,45775,3058,6.680502458,64370,28747,650,1.419989077,15780,1972,256300,42527,175,196,652,890
United States,Utah,UT,Davis,BOUNTIFUL,415 MEDICAL DRIVE A100,84010,127502,TENDER CARE HOME HEALTH,467257,10/6/10,Proprietary,10/6/12,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.8862258,-111.8667879,84010,45775,22316,23459,33.4,45775,3058,6.680502458,64370,28747,650,1.419989077,15780,1972,256300,42527,175,196,652,890
United States,Utah,UT,Davis,BOUNTIFUL,545 WEST 600 SOUTH,84010,127502,LIFETOUCH HOME HEALTH,467320,6/3/11,Proprietary,6/3/13,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.8828058,-111.8930099,84010,45775,22316,23459,33.4,45775,3058,6.680502458,64370,28747,650,1.419989077,15780,1972,256300,42527,175,196,652,890
United States,Utah,UT,Davis,BOUNTIFUL,640 SOUTH 500 WEST,84010,127502,INDEPENDENCE HOME HEALTH,467337,12/31/12,Proprietary,12/31/14,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.8823806,-111.8928276,84010,45775,22316,23459,33.4,45775,3058,6.680502458,64370,28747,650,1.419989077,15780,1972,256300,42527,175,196,652,890
United States,Utah,UT,Davis,BOUNTIFUL,845 SOUTH MAIN STREET SUITE 7A,84010,127502,EVEREST HOME HEALTH LLC,467344,8/25/14,Proprietary,8/25/16,YES,YES,YES,YES,Not Available,,,40.8802442,-111.8806365,84010,45775,22316,23459,33.4,45775,3058,6.680502458,64370,28747,650,1.419989077,15780,1972,256300,42527,175,196,652,890
United States,Utah,UT,Salt Lake,SALT LAKE CITY,2835 EAST 3300 SOUTH,84109,128327,HORIZON HOME HEALTH -  SALT LAKE,467095,10/4/95,Proprietary,10/4/10,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.7002441,-111.8117243,84109,24428,12276,12152,37.1,24428,1701,6.963320779,79816,39990,411,1.682495497,9124,1959,354000,22830,38,86,710,370
United States,Utah,UT,Salt Lake,MURRAY,990 W 5370 S,84123,127877,ENCOMPASS HOME HEALTH & HOSPICE OF UTAH,467100,1/30/96,Proprietary,1/30/11,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.7089566,-99.0850204,84123,39278,19544,19734,32.4,39278,5448,13.87036,50847,24133,1194,3.039869647,14463,1983,202900,28886,999,417,1841,5145
United States,Utah,UT,Salt Lake,MURRAY,5650 SOUTH GREEN STREET,84123,127877,HARMONY HOME HEALTH SERVICES LLC,467104,6/6/96,Proprietary,6/6/11,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.6489297,-111.9037157,84123,39278,19544,19734,32.4,39278,5448,13.87036,50847,24133,1194,3.039869647,14463,1983,202900,28886,999,417,1841,5145
United States,Utah,UT,Salt Lake,MURRAY,5323 SOUTH MURRAY BOULEVARD,84123,127877,ASPEN RIDGE HOME HEALTH,467220,6/21/05,Proprietary,6/21/07,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.65522,-111.9095379,84123,39278,19544,19734,32.4,39278,5448,13.87036,50847,24133,1194,3.039869647,14463,1983,202900,28886,999,417,1841,5145
United States,Utah,UT,Salt Lake,MURRAY,5292 SOUTH COLLEGE DRIVE,84123,127877,CORNERSTONE HOME HEALTH,467342,7/22/14,Proprietary,7/22/16,YES,YES,YES,YES,Not Available,,,40.6552501,-111.9053925,84123,39278,19544,19734,32.4,39278,5448,13.87036,50847,24133,1194,3.039869647,14463,1983,202900,28886,999,417,1841,5145
United States,Utah,UT,Utah,OREM,1485 EAST 840 NORTH,84097,128052,HEALTH WATCH PROVO INC,467106,10/15/96,Proprietary,10/15/11,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.312953,-111.6604,84097,21478,10635,10843,30.1,21478,1893,8.813669802,74264,28062,401,1.867026725,6421,1978,242500,19924,100,72,357,191
United States,Utah,UT,Utah,OREM,758 SOUTH 400 EAST,84097,128052,5 STAR HOME HEALTH,467350,10/19/15,Proprietary,10/19/15,YES,YES,YES,YES,Not Available,,,40.283326,-111.686181,84097,21478,10635,10843,30.1,21478,1893,8.813669802,74264,28062,401,1.867026725,6421,1978,242500,19924,100,72,357,191
United States,Utah,UT,Salt Lake,MURRAY,184 EAST 5900 SOUTH,84107,127827,SUPERIOR HOME CARE,467108,12/9/96,Proprietary,12/9/11,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.64249,-111.885656,84107,33411,15716,17695,33.3,33411,4414,13.21121786,48772,25511,1068,3.196552034,14397,1976,216900,29094,766,361,1257,679
United States,Utah,UT,Salt Lake,MURRAY,310 EAST 4500 SOUTH,84107,127827,CAREGIVER SUPPORT NETWORK INC,467206,4/9/03,Proprietary,4/9/05,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.6739527,-111.8818881,84107,33411,15716,17695,33.3,33411,4414,13.21121786,48772,25511,1068,3.196552034,14397,1976,216900,29094,766,361,1257,679
United States,Utah,UT,Salt Lake,MURRAY,5284 SOUTH COMMERCE DRIVE,84107,127827,A STEP FORWARD,467242,2/28/08,Proprietary,2/28/10,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.6571046,-111.899789,84107,33411,15716,17695,33.3,33411,4414,13.21121786,48772,25511,1068,3.196552034,14397,1976,216900,29094,766,361,1257,679
United States,Utah,UT,Salt Lake,MURRAY,835 EAST 4800 SOUTH,84107,127827,INSPIRATION HOME HEALTH LLC,467335,11/19/12,Proprietary,11/19/14,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.6651964,-111.8680772,84107,33411,15716,17695,33.3,33411,4414,13.21121786,48772,25511,1068,3.196552034,14397,1976,216900,29094,766,361,1257,679
United States,Utah,UT,Salt Lake,MURRAY,220 EAST 3900 SOUTH,84107,127827,AGA HOME HEALTH,467339,3/22/13,Proprietary,3/22/15,YES,YES,YES,YES,Not Available,,,40.6867104,-111.8850049,84107,33411,15716,17695,33.3,33411,4414,13.21121786,48772,25511,1068,3.196552034,14397,1976,216900,29094,766,361,1257,679
United States,Utah,UT,Weber,HUNTSVILLE,620 SOUTH 9500 EAST,84317,127677,SPECIALTY NURSING SERVICES INC,467110,2/18/97,Proprietary,2/18/12,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,41.2537422,-111.7202282,84317,2251,1235,1016,44.8,2251,325,14.43802754,93750,42376,66,2.932030209,1638,1985,329400,2139,101,0,0,8
United States,Utah,UT,Sevier,SALINA,45 NORTH 100 WEST,84654,128202,AT HOME HEALTH CARE,467112,3/10/97,Proprietary,3/10/12,YES,YES,NO,YES,Same As Expected,3.0 - 4.0,3.5,38.958205,-111.8619563,84654,2657,1409,1248,36.2,2657,362,13.62438841,51078,20129,79,2.973278133,1286,1972,112400,2576,0,0,0,0
United States,Utah,UT,Salt Lake,SALT LAKE CITY,1624 EAST 4500 SOUTH,84117,128402,CARESOURCE HOME HEALTH,467117,5/28/98,Proprietary,5/28/13,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.673694,-111.844914,84117,25445,12536,12909,39.7,25445,1638,6.43741403,66773,40576,404,1.587738259,10926,1974,308200,23762,559,36,360,136
United States,Utah,UT,Salt Lake,SALT LAKE CITY,5383 SOUTH 900 EAST,84117,128402,GOOD SHEPHERD HOME CARE,467208,6/6/03,Proprietary,6/6/05,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.6539938,-111.8659411,84117,25445,12536,12909,39.7,25445,1638,6.43741403,66773,40576,404,1.587738259,10926,1974,308200,23762,559,36,360,136
United States,Utah,UT,Utah,OREM,1443 NORTH 1200 WEST,84057,128002,A-PLUS HOME CARE,467200,2/1/01,Proprietary,2/1/03,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.32385,-111.7252511,84057,39733,19826,19907,25.9,39733,7107,17.88689502,53848,19501,1109,2.791130798,12013,1981,198400,34513,434,360,819,1758
United States,Utah,UT,Utah,OREM,1345 WEST 1600 NORTH,84057,128002,ENVISION HOME HEALTH,467221,11/3/05,Proprietary,11/3/07,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.3259964,-111.7279759,84057,39733,19826,19907,25.9,39733,7107,17.88689502,53848,19501,1109,2.791130798,12013,1981,198400,34513,434,360,819,1758
United States,Utah,UT,Utah,OREM,278 WEST CENTER STREET,84057,128002,ALPHA HOME HEALTH CARE LLC,467251,10/8/08,Proprietary,10/8/10,YES,YES,YES,YES,Same As Expected,3.0 - 4.0,3.5,40.2972354,-111.7024374,84057,39733,19826,19907,25.9,39733,7107,17.88689502,53848,19501,1109,2.791130798,12013,1981,198400,34513,434,360,819,1758
United States,Utah,UT,Utah,AMERICAN FORK,62 NORTH GRANT AVENUE #203,84003,127427,TOTAL KNEE AND HIP REHABILITATION,467207,5/21/03,Proprietary,5/21/05,YES,YES,NO,YES,Same As Expected,3.0 - 4.0,3.5,40.3780023,-111.7940245,84003,46205,23537,22668,25.7,46205,3495,7.564116438,82623,27223,1051,2.274645601,12211,1994,294900,43401,344,180,566,188
